species,clonality,height,GF,lifespan,cotyledon,latitude,longitude,altitude,SR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,aridity,NPP,bd,ph,soc,tn
Patersonia_lanata,1,0.5,H,Perennial,Monocot,-33.91833333,120.1667,81,18.08625,16.3518333435059,10.1845145424207,55.6012457660648,299.6033108161005,25.3891305923462,6.634000062942505,18.3862612247467,13.1479998429616,19.7601667245229,20.155777851740552,12.4292220671972,498.5,73,19.5,40.5925270547613,192,69,78.5,177,0.43310000000000004,710.8,1.10000002384186,6.30000019073486,46.7000007629395,1.9499999880790702
Patersonia_limbata,1,0.3,H,Perennial,Monocot,-33.761405499999995,117.9667,142.5,18.23575,15.9720485905806,10.61450018485385,53.1228026591732,343.441413487884,25.647999763488748,5.47200012207031,20.2239990234375,12.4240739345551,20.1273333231608,20.2566665013631,12.0086668729782,631,92.5,16.5,50.75312115678875,245,58,65,242,0.479,891.8,1.10000002384186,6.30000019073486,51.5,1.79999995231628
Patersonia_macrantha,1,NA,H,Perennial,Monocot,-12.83191704,132.5845234,80,20.8789166666667,27.2225002447764,11.9890004793803,67.1238442804943,186.688976700987,35.4080009460449,18.076000213623,17.3439998626709,28.1243057250977,24.5866670608521,29.0973332722982,24.5680001576742,1436,332,1,111.158298140835,944,5,403,6,0.7705,445.2,1.39999997615814,6,22.1000003814697,1.60000002384186
Patersonia_maxwellii,1,0.3,H,Perennial,Monocot,-33.7667,119.55835,22.5,18.0484583333333,16.11349994937575,10.693740049997949,53.43985716838825,316.538574318007,26.196376800537102,6.866425037384035,19.329951763153048,12.4240739345551,20.133796453475952,20.64470624923705,12.4111107985179,706.5,124.5,18.5,54.1328093408081,336.5,66.5,78,328,0.5276,1419.8000000000002,1.10000002384186,6.09999990463257,54.350000381469755,2.29999995231628
Patersonia_occidentalis,1,1.5,H,Perennial,Monocot,-34.41547615,117.8511111,73,18.2025833333333,15.616833349069,9.74966647227605,49.6488776560298,363.863029536836,24.5599994659424,5.46000003814697,19.5640006065369,11.8625001907349,19.5019998550415,19.7080005009969,11.3506669998169,812,142,19,56.882704175124,390,70,78,382,0.6967,1036,1.10000002384186,6,61.2999992370605,2.40000009536743
Patersonia_pygmaea,0,0.2,W,Perennial,Monocot,-33.37902778,116.4317796,272,19.16870833333335,15.613101840019251,10.9498335123062,49.9746781877721,419.72425862268994,26.66600036621095,4.34600019454956,22.1419996023178,11.13533329963685,21.0466666221619,21.0466666221619,10.8840000430743,872,152.5,14,74.07722944585285,417.5,53,62.5,417.5,0.7107,1046.1999999999998,1.10000002384186,6.09999990463257,55.5,2.20000004768372
Patersonia_rudis,1,0.4,H,Perennial,Monocot,-32.04972222,116.2514706,308,19.8483333333333,16.4831667939822,11.6963330109914,48.2936241791137,470.298028625279,27.9360008239746,3.82400012016296,24.1240000724792,11.0486664772034,22.065333366394,22.3866669336955,10.8806667327881,831,165,12,78.6900244786078,443,48,55,443,0.6208,771.1,1.10000002384186,6.19999980926514,58.7000007629395,2
Patersonia_sericea,1,0.6,H,Perennial,Monocot,-33.35428172,151.10843,156.5,16.9400833333333,16.8345000743866,9.14799996217092,46.278604629806,384.664702310836,26.2760009765625,6.40000009536743,19.9700002670288,21.2040004730225,12.8060000737508,21.4113337198893,11.710666735967,1128,140,49,30.2048271567593,403,172,355,206,0.99675,1557.5,1.10000002384186,5.30000019073486,52.5999984741211,2.79999995231628
Patersonia_umbrosa,1,0.75,H,Perennial,Monocot,-34.32777778,116.0448276,101,18.65975,15.7031668225924,9.40999988714854,51.4048323522469,331.721177633756,24.5,6.14800024032593,18.0640001296997,11.9753335316976,19.5753334363302,19.8113330205282,11.9753335316976,938,181,18,71.7613725764061,483,60,67,475,0.8395,1747.3,1.10000002384186,6.19999980926514,57.2000007629395,2.5
Peltophorum_pterocarpum,0,15,W,Perennial,Eudicot,-12.65,131.3012046,10,20.6530833333333,27.028666694959,9.902538140614825,64.90279061495104,205.409595683287,33.466667175293,16.94999980926515,17.204761505127,28.1343433062236,24.149272759755448,28.88333384195965,23.968666712443,1367.5,319,1,108.687400234957,890,9.5,475,10,0.7524,752.7,1.20000004768372,6.19999980926514,29.3999996185303,1.70000004768372
Pemphis_acidula,0,11,W,Perennial,Eudicot,-12.45,136.8892575,14,20.3435833333333,26.8733332951864,7.15462938944499,56.1006895326549,171.087206870909,32.8272743225098,20.2000007629395,12.3999996185303,28.110605875651,24.8266665140788,28.8041664759318,24.4125000635783,1324,310,2,106.914198241369,846,12,573,21,0.81935,899.1,1.20000004768372,5.90000009536743,32.6999988555908,1.60000002384186
Pennantia_cunninghamii,0,30,W,Perennial,Eudicot,-29.47304648,152.1344422,546,17.3234166666667,16.4556666612625,9.50566665331523,47.1911288310668,377.316464248081,25.8159999847412,6.19600009918213,19.5199995040894,20.653333346049,12.4160001277924,20.8926668167114,11.7947369416555,1377,176,44,44.1219451646355,473,164,436,190,1.07195,1578.1,1.10000002384186,5.40000009536743,59.2000007629395,3.90000009536743
Pentaptilon_careyi,0,0.4,H,Perennial,Eudicot,-27.56192222,114.63840285,221.5,20.721249999999998,20.467999905347803,14.3095000187556,49.81487326002535,525.420010038738,33.8199996948242,5.29200005531311,28.7999997138977,15.4826666514079,23.317364851633748,27.00599972407025,14.1673336029053,325.5,60.5,4,71.0819402862617,166,23.5,48.5,152,0.21439999999999998,266.7,1.29999995231628,6.40000009536743,17.05000019073485,0.899999976158142
Peperomia_bellendenkerensis,0,0.15,H,Perennial,NA,-17.43079,145.85831,384,19.3365,22.3703334331512,8.096333583196,52.0924331260771,283.792569790737,29.3800010681152,13.4919996261597,15.8319997787476,24.6173334121704,20.9813332557678,25.2733332316081,18.6980001131694,3893,671,85,69.4913969604366,1798,349,1323,520,2.0101,1563.5,1.10000002384186,5.19999980926514,69.1999969482422,3.90000009536743
Peperomia_enervis,0,0.3,H,Perennial,NA,-17.35,145.618855,705,19.3435,20.7129999796549,8.98466682434082,52.7574783603423,272.483609703283,29.076000213623,11.6319999694824,17.2159996032715,23.0086663564046,19.5040003458659,24.0740003585815,17.2753332455953,2973,524,57,74.866185270545,1430,194,988,292,1.2833,1460.85,1.10000002384186,5.09999990463257,63.5500011444092,3.5
Peperomia_hunteriana,0,0.1,H,Perennial,NA,-16.58672,145.30415,998.5,19.278625,20.254750013351448,8.08666682243347,52.7574783603423,240.726016556836,27.5959997177124,11.98799991607665,15.7239990234375,22.50366671880085,19.1806668440501,22.9293333689372,16.954999923706048,2193,464,43,80.3757304731373,1244,148,978,185,1.05745,1346.25,1.10000002384186,5,68.5,4.09999990463257
Peperomia_tetraphylla,0,0.1,H,Perennial,NA,-28.94867141,152.2531085,589,17.47,16.9268333911896,9.93199996153514,47.6214657596504,385.075641057068,26.3199996948242,6.11199998855591,20.6360001564026,21.1480002403259,12.5614038308462,21.4166666666667,11.8560000260671,1262,173,40,45.3155875841575,475,147,464,169,1.0061,1555.4,1.10000002384186,5.40000009536743,61.4000015258789,3.90000009536743
Perrottetia_arborescens,0,5,W,Perennial,Eudicot,-17.37959,145.6761,754,19.3593333333333,20.5598335663478,8.73899984359741,52.3136053295193,286.245718597404,28.7479991912842,11.2639999389648,16.9519996643066,23.140666325887,18.9006668726603,23.7273327509562,16.6466670036316,2180,479,38,78.5767541603294,1206,140,976,198,1.2512,1495.7,1.10000002384186,5.09999990463257,58.4000015258789,3.29999995231628
Persoonia_acerosa,0,2,W,Perennial,Eudicot,-33.72,150.38531799999998,786,16.728958333333352,13.1373334179322,9.25633349517981,42.7652231052259,426.950167655342,22.9720001220703,1.73199999332428,21.5400004386902,17.9386669794718,8.4953333735466,18.2513335545858,7.65733331441879,1234,166,55,36.2939181478869,478,195,432,206,1.19115,1436.45,1,5.09999990463257,61.75,3.09999990463257
Persoonia_acicularis,0,1.2,W,Perennial,Eudicot,-27.75,114.528694,164,20.60475,20.5043333172798,13.0273330211639,49.8772736698471,466.691047295226,32.8959999084473,6.61599969863892,25.9999995231628,16.0040001074473,23.7484850883484,26.5900001525879,14.7886670430501,358,69,3,82.0623406076001,190,21,38,179,0.2411,301.1,1.29999995231628,6.59999990463257,17.3000001907349,1.20000004768372
Persoonia_acuminata,0,1.7,W,Perennial,Eudicot,-31.97,151.5,1188,16.6945833333333,11.7916667237878,8.94533319150408,43.2169366277196,439.229039020881,21.4079990386963,0.7060000002384185,21.206000149250002,16.7933333714803,7.71933338542779,16.9940002759298,6.13933331767718,1316,154,74,19.918648210704,416,255,398,273,1.20135,1526.3,1,5.09999990463257,95.5999984741211,4.30000019073486
Persoonia_adenantha,0,9,W,Perennial,Eudicot,-28.62,153.2511,207,17.7303333333333,18.8205000162125,9.35366694132487,47.7594043637073,357.018486917054,27.8719997406006,8.74400043487549,19.1279993057251,22.3286666870117,14.9146664937337,22.9486668904622,13.9959998130798,1514,208,48,42.9158468370498,563,174,532,213,1.1999,1774.3,1.10000002384186,5.350000143051145,58.850000381469755,3.59999990463257
Persoonia_amaliae,0,8,W,Perennial,Eudicot,-24.17671,151.288045,388,19.2376666666667,20.6985000769297,12.0193334817886,52.4129323553916,401.529697653184,30.7080001831055,8.907999992370605,22.9319996833801,24.9079996744792,15.8919998804728,24.9079996744792,15.6853334108988,841,130,29,55.8474884094113,357,103,357,103,0.6257,1056.9,1.20000004768372,6.09999990463257,30.649999618530252,1.89999997615814
Persoonia_angustiflora,0,1.8,W,Perennial,Eudicot,-31.9333,116.3,300,19.91675,16.9233332872391,12.2423334121704,48.5090910178044,469.744962105115,28.503999710083,3.87599992752075,24.8720009326935,11.6619999806086,22.0839999516805,23.0266663233439,11.5113330284754,634,126,11,78.3836184533671,340,45,47,340,0.4343,603.8,1.20000004768372,6.19999980926514,46.5,1.70000004768372
Persoonia_arborea,0,14,W,Perennial,Eudicot,-37.7167,145.6844,714,15.28575,10.9254999632637,7.13299996157487,38.1362262534805,412.19347747369204,19.57200050354,0.867999970912933,18.7040005326271,7.61866660912832,16.0839999516805,16.0839999516805,6.03600004315376,1515,168,67,24.3629334305661,477,249,249,458,2.0151,895.7,0.899999976158142,5.09999990463257,126.599998474121,5.19999980926514
Persoonia_asperula,0,2,W,Perennial,Eudicot,-36.3,149.55700654999998,1002,16.3494166666667,10.4698333963752,9.55700009067853,44.0524969367483,440.744440601339,20.42799949646,-1.17599999904633,21.9479994773865,15.4826668103536,5.83199994762739,15.9013336499532,4.91133321324984,926,111,51,21.6065611961429,277,177,246,198,0.9529000000000001,1636.9,1,4.80000019073486,73.39999771118164,3.09999990463257
Persoonia_baeckeoides,0,0.9,W,Perennial,Eudicot,-32.8,121.3,262,18.5830833333333,16.5486667354902,12.777999997139,50.3870749872106,452.769699601233,28.6079998016357,3.1800000667572,25.4199993610382,12.0900000333786,22.1800001462301,22.1800001462301,11.0620001554489,299,36,14,27.3561108590735,101,48,48,96,0.2652,403.1,1.20000004768372,7.19999980926514,25.7999992370605,1.10000002384186
Persoonia_bargoensis,0,2.5,W,Perennial,Eudicot,-34.25863684,150.60000555,298,16.7303333333333,15.543500016133,10.617000122865,48.64827848415,405.389565056808,25.6879997253418,3.86400008201599,21.8239996433258,20.1953333218892,11.1159998973211,20.4619998931885,10.2953331867854,986,123,43,26.8794162772578,328,164,302,184,0.8606,1021.6,1.20000004768372,5.5,48.0999984741211,2.5
Persoonia_biglandulosa,0,1.5,W,Perennial,Eudicot,-27.80013889,114.625,222,20.51166666666665,20.3323334058126,14.0036667386691,49.62803247123035,509.9309948119175,33.024000167846694,5.4700000286102295,28.09200048446655,15.4826666514079,23.784000078837103,26.5946667989095,14.1673336029053,344,66,4,75.49978249510815,185,21,43.5,172.5,0.2529,282.2,1.29999995231628,6.40000009536743,14.449999809265151,0.899999976158142
Persoonia_bowgada,0,3.5,W,Perennial,Eudicot,-27.21666667,114.5166667,175,20.965,21.2048333684603,13.3436665932337,48.1679647253747,502.090315423671,34.8240013122559,5.83200025558472,27.0759992599487,15.890666325887,23.5773329734802,28.0193338394165,14.5826663176219,261,52,3,71.7022175274298,142,21,45,131,0.1456,234.7,1.29999995231628,7.30000019073486,18.3999996185303,1.10000002384186
Persoonia_brachystylis,0,1.5,W,Perennial,Eudicot,-27.6,114.4,221,20.6531666666667,20.3408334056536,13.0336668093999,49.9527318932578,468.516091169116,32.6040000915527,6.51200008392334,26.0920000076294,15.9959999720256,23.934666633606,26.2893333435059,14.763999859492,358,70,3,80.0165996457762,200,23,40,185,0.2381,273.3,1.39999997615814,6.40000009536743,16.5,1.20000004768372
Persoonia_brevifolia,0,1.5,W,Perennial,Eudicot,-37.1667,149.4,628,16.02375,12.3110000888507,8.85633340726296,45.9821681225292,400.271977586768,22.1040000915527,1.1599999666214,20.3959998488426,15.8640000025431,8.07799990971883,17.2153334617615,7.43933335940043,935,100,57,16.3699319261521,260,183,237,209,0.9546,1870.7,0.899999976158142,4.90000009536743,85.1999969482422,3.09999990463257
Persoonia_brevirhachis,0,2,W,Perennial,Eudicot,-33.1,118.8,318,18.8420833333333,16.2208332717419,12.3559998273849,48.5979708831522,460.483270571635,28.2840003967285,2.83999991416931,25.4599995613098,11.8146667083104,21.8299999237061,21.8299999237061,10.7819997469584,358,49,13,42.9783038740637,143,51,51,142,0.2485,422.4,1.20000004768372,6.19999980926514,17.8999996185303,0.899999976158142
Persoonia_chamaepeuce,0,0.2,W,Perennial,Eudicot,-36.0167,148.8053,1029,16.45275,10.1699999825408,10.2549999008576,42.8550792367804,483.166854815569,21.3719997406006,-2.07599997520447,23.4880008101463,8.29333331187566,12.9706666469574,16.2066669464111,4.38933341701825,994,106,56,16.687399833957,296,192,211,245,1.0027,1278.8,1,5.19999980926514,80.5,3.59999990463257
Persoonia_chamaepitys,0,0.2,W,Perennial,Eudicot,-33.39657309,150.2022863,1150,16.68,10.9436665996909,9.54733311633269,43.2319021674182,452.134233100636,21.0839996337891,-1,22.0839996337891,16.2086664835612,6.16333335638046,16.4259998003642,5.28466670711835,1091,129,69,19.9285871837983,354,222,331,224,1.0818,1394.8,1,4.80000019073486,60.4000015258789,3.29999995231628
Persoonia_chapmaniana,0,2,W,Perennial,Eudicot,-30.15,116.25,289.5,20.034833333333303,19.2254999776681,13.407499869664498,46.801158648823346,557.603529320023,32.8720016479492,3.9379998445510846,28.9639999866486,13.6876665552457,23.45466669400535,26.0806668599447,12.5613331397374,349.5,60.5,9,63.114953677983095,166.5,33.5,38.5,162,0.2339,342.5,1.20000004768372,6,14,0.699999988079071
Persoonia_comata,0,1.5,W,Perennial,Eudicot,-31.40761,115.68,63,20.1861666666667,18.5334999759992,10.946999669075,48.9111440914056,426.9160048128425,29.788000106811552,7.30399990081787,22.6599998474121,13.7446668942769,23.49299987157185,23.8293336232503,13.7446668942769,703,143,9,83.16488563965501,387,38,46.5,387,0.5219499999999999,771.8,1.20000004768372,6.19999980926514,45.1999988555908,1.79999995231628
Persoonia_confertiflora,0,2,W,Perennial,Eudicot,-37.14392342,148.5167,647.5,16.0211666666667,11.8031666552027,9.30266646792491,44.6293429594594,419.491356229376,21.6679992675781,-0.236000001430511,21.2240006327629,12.6326668262482,14.3560001850128,17.2093334197998,6.4873333722353,975,100,57,16.687399833957,272,193,215,251,0.9604,1605.7,0.899999976158142,5.19999980926514,87.5999984741211,3.5
Persoonia_conjuncta,0,7,W,Perennial,Eudicot,-30.67916268,152.7800567,157,17.4455833333333,18.1096666057905,9.84033366044362,48.534339328766,378.946026810547,27.4799995422363,7.62400007247925,20.2559995651245,22.0713329315186,13.8640000025431,22.4453331629435,13.1426666577657,1441,204,42,46.1900890272573,556,157,513,194,1.14935,1727.3,1.10000002384186,5.30000019073486,52.8999996185303,3.8000000715255746
Persoonia_cordifolia,0,2,W,Perennial,Eudicot,-33.05,122.8333,237,18.24775,15.9773333370686,13.2519999543826,53.6257683870479,412.127753420704,27.4720001220703,2.75999999046326,24.7120001316071,20.8493331273397,17.5913336277008,20.9253333409627,10.8026664654414,364,39,21,17.4451572554433,103,72,87,100,0.2963,531.3,1.20000004768372,6.59999990463257,34.9000015258789,2.20000004768372
Persoonia_coriacea,0,2,W,Perennial,Eudicot,-31.241049205,120.0132295,398.5,19.707375,17.3686667084694,12.696666777133899,45.7323557981707,551.708220535894,30.42799949646,2.8380000591278103,27.6679995059967,11.6733333667119,21.2023333708445,24.1656666596731,10.7646666367849,290,41,14,36.276673190184994,114,47,52,104,0.19245,263.15,1.20000004768372,7.09999990463257,17.5,0.800000011920929
Persoonia_cornifolia,0,6,W,Perennial,Eudicot,-29.7667,151.9928,945,17.67075,14.25683325777455,11.00266673167545,46.7800172275608,459.667338915818,25.6900005340576,1.64800000190735,23.7700006365776,19.4220004081726,11.3486667474111,19.6436665058136,8.034666647513705,927,125,39,37.22722223143295,360,142,360,148,0.7886,944.6,1.10000002384186,5.59999990463257,51.0999984741211,3.20000004768372
Persoonia_curvifolia,0,1.5,W,Perennial,Eudicot,-32.77813599,148.3346059,369,17.70125,16.2136668115854,11.3923332790534,42.7251316837219,578.392716991787,29.068000793457,1.60800004005432,27.2600008249283,20.0419996579488,12.6466664473216,23.2599997520447,9.18666662772497,643,74,36,16.9197130421979,183,128,182,131,0.4487,449.2,1.10000002384186,5.90000009536743,42.9000015258789,2.5
Persoonia_cuspidifera,0,2,W,Perennial,Eudicot,-31.27,149.375,544,17.989,15.9901665945848,12.75549984226625,45.290795115402645,560.007693787476,29.7639999389648,1.27600002288818,27.9600004851818,21.5366665522257,9.68466663360596,22.8580002784729,8.95200010140737,739,119,42.5,33.8329988788466,263,145.5,263,145.5,0.50255,534.05,1.20000004768372,6,35.5999984741211,2.5
Persoonia_cymbifolia,0,0.6,W,Perennial,Eudicot,-33.2,122.2,213,18.1315,16.0886666576068,13.0733331441879,54.1687144271485,403.606857548538,27.3279991149902,3.13199996948242,24.147999048233,11.1626669168472,17.725333293279,20.9166668256124,10.9939999183019,377,40,21,20.403524519192,108,73,88,107,0.3023,501.3,1.20000004768372,6.80000019073486,33,2
Persoonia_daphnoides,0,0.1,W,Perennial,Eudicot,-28.8500014,152.07,995,17.54475,14.2388333827257,11.3056666056315,47.4354823698728,457.874352824571,25.5839996337891,1.537999987602235,23.8079996109009,19.4546666145325,8.14799990256627,19.4546666145325,8.14799990256627,948,122.5,43,36.8384516011494,360,142.5,360,142.5,0.86025,1494.9499999999998,1.10000002384186,5.59999990463257,59.8999996185303,3.70000004768372
Persoonia_dillwynioides,0,1.8,W,Perennial,Eudicot,-33.9,119.6,96,18.2966666666667,16.2366666197777,11.3583332300186,55.6012457660648,319.269452137844,25.8680000305176,5.61999988555908,20.3919997215271,13.0760001341502,19.901111125946,20.153333346049,12.1886667410533,447,57,17,33.3537250497343,154,69,77,146,0.3697,580.5,1.10000002384186,6.69999980926514,32.7999992370605,1.5
Persoonia_elliptica,0,8,W,Perennial,Eudicot,-32.254249310000006,116.17949145,258,19.8483333333333,16.4726665218671,11.0329999128977,48.9839057058851,432.173120209531,27.4640007019043,4.78800010681152,22.7479996681213,11.6419999599457,21.863333384196,22.0893332163493,11.6400001049042,881,175,12,80.8636698189443,476,49,58,460,0.7134,890.9,1.10000002384186,6.19999980926514,58.2000007629395,2.20000004768372
Persoonia_falcata,0,9,W,Perennial,Eudicot,-16.4606,143.0845,163,20.6129166666667,26.0064167181651,12.0026671091715,58.396778611947695,281.806397209497,33.92000198364255,15.0880002975464,19.7079997062683,27.851250012715653,22.9139999548594,28.41514269510905,21.7473330497742,1121.5,269,3,109.2340573210505,724,15,423.5,21,0.6355,505.3,1.39999997615814,6.19999980926514,17.25,1.10000002384186
Persoonia_fastigiata,0,1.5,W,Perennial,Eudicot,-30.32,151.0481,915,17.5116666666667,13.3643334433436,11.5256666441758,46.14756382563775,511.245275500572,25.1040000915527,0.198000006377697,25.115999788045897,18.3543334007263,12.7439999580383,19.4760003089905,6.77066672841708,820,100.5,42,28.0177605460825,285,146,277.5,160,0.64575,810.55,1.15000003576279,5.90000009536743,43.7000007629395,2.6499999761581448
Persoonia_filiformis,0,0.4,W,Perennial,Eudicot,-30.1,115.3,174,19.9815833333333,19.573499917984,12.3896666367849,49.0139051928112,469.71168325475,31.3120002746582,6.67999982833862,25.1479997634888,14.2826663653056,24.9693331718445,25.5539999008179,14.2386666933695,535,105,7,82.2113661232532,292,31,39,292,0.3768,533.6,1.20000004768372,6.30000019073486,18.5,1.10000002384186
Persoonia_flexifolia,0,NA,W,Perennial,Eudicot,-33.733316665000004,121.25,56,17.7065833333333,16.9258334239324,11.0283332665761,53.4525653494017,354.747543883502,26.7119998931885,6.07999992370605,20.6319999694824,13.4786666234334,21.0300000508626,21.2013335227966,12.5159999529521,525,69,16,41.2390826278353,198,67,80,196,0.43474999999999997,669.4,1.20000004768372,6.19999980926514,36.4000015258789,1.60000002384186
Persoonia_glaucescens,0,1.6,W,Perennial,Eudicot,-34.31008075,150.5205,416,16.6901666666667,14.8684999843438,9.89466653267542,46.0579032490784,408.664148110407,24.6840000152588,3.43199992179871,21.3000004291534,19.5279998779297,10.4060000181198,19.8266666730245,9.6613332827886,974,121,43,26.8794162772578,316,164,296,182,0.8919,1042.1,1.10000002384186,5.09999990463257,53.2000007629395,2.59999990463257
Persoonia_graminea,0,0.6,W,Perennial,Eudicot,-34.25,115.4381883,42.5,18.7229166666667,16.4066666165988,9.29733339945475,52.5313412951598,315.369643234657,25.5200004577637,7.13100004196167,17.90600085258485,12.5506665706635,20.3959999084473,20.6579999923706,12.5506665706635,1000.5,195,15,77.755078938154,519,53,59,519,0.9416,1362,1.20000004768372,6.30000019073486,62.4000015258789,2.70000004768372
Persoonia_gunnii,0,3,W,Perennial,Eudicot,-42.63504872,146.45,775,13.48825,7.80683338517944,7.56566669543584,47.5534982431986,307.948187447438,15.2840003967285,-0.76800000667572,16.055999994278,4.55533351004124,11.7280000845591,11.7280000845591,4.24666675676902,1776,196,94,22.6815977208692,564,310,315,528,2.3294,1408,0.800000011920929,5.09999990463257,255.800003051758,8.60000038146973
Persoonia_hakeiformis,0,1.8,W,Perennial,Eudicot,-32.8,117.55,325,19.09829166666665,16.1481667061647,12.2503333687782,48.131698680385696,466.401067855466,28.503999710083,2.76399993896484,25.5400006771088,10.5333335002263,22.05000003178915,22.05000003178915,10.5333335002263,434,71,13,54.6196719725127,194.5,50,50,194.5,0.3127,500.55,1.20000004768372,6.30000019073486,18.6000003814697,1.10000002384186
Persoonia_helix,0,2.8,W,Perennial,Eudicot,-32.68333333,120.32,318,18.7369166666667,16.2538332939148,12.5586665868759,49.3318733768017,447.521353384661,28.011999130249,2.98399996757507,25.2320005893707,11.8453334569931,20.8680000305176,21.6386663118998,10.8780000607173,310,40,15,29.5313127419997,118,53,56,113,0.2805,402,1.20000004768372,7.09999990463257,27.5,1.10000002384186
Persoonia_hexagona,0,3.5,W,Perennial,Eudicot,-29.168932679999998,116.3620305,290,20.5315,20.201062609752,13.46833332379655,45.827773694563746,577.0521087799659,34.10200119018555,4.521999835968016,29.4600005149841,14.242333332697552,23.1031668980916,27.44433323542275,13.0979999701182,328,53.5,9.5,56.595256155086744,151.5,31.5,49,141.5,0.19715,254.4,1.20000004768372,6.59999990463257,14.8999996185303,0.800000011920929
Persoonia_hirsuta,0,1.5,W,Perennial,Eudicot,-34.29249938,150.562,405,16.6901666666667,14.9188332657019,9.90966667731603,46.8320729542521,405.389565056808,24.6840000152588,3.5239999294281,21.1600000858307,19.5426665941874,10.479333281517,19.8266666730245,9.7406667470932,974,123,43,26.8794162772578,321,164,299,182,0.922,1028.2,1.10000002384186,5.30000019073486,52.4000015258789,2.5
Persoonia_inconspicua,0,2.5,W,Perennial,Eudicot,-31.33165,119.10333335,395,19.7075,17.4275000393391,12.81516682108245,45.546209025770096,557.790928159057,30.63000011444095,2.70000004768372,28.031999707222,11.5046666463216,21.89333319664,24.283666531244897,10.7553335030874,328.5,46,12,40.699065312020096,128,45.5,50.5,125,0.20765,260.25,1.20000004768372,6.950000047683715,15.850000381469702,0.800000011920929
Persoonia_iogyna,0,4,W,Perennial,Eudicot,-27.24841,152.75,412,17.9305,18.138999859492,9.36933322747548,47.1664251376358,378.038138856247,27.0799999237061,7.51200008392334,19.9599995613098,22.2633330027262,13.9953330357869,22.2633330027262,13.1466665267944,1352,203,38,46.0564206065853,534,153,534,165,0.9446,1581.2,1.10000002384186,5.5,51.0999984741211,3.90000009536743
Persoonia_isophylla,0,1.5,W,Perennial,Eudicot,-33.42520142,151.2333,147,16.78620833333335,16.9909999569257,8.88400022188822,45.6885278635991,382.557681944964,26.1679992675781,6.72399997711182,19.48016715049745,21.2913331985474,12.8466668128967,21.4534724553426,11.924084544181849,1192,147,56,29.9936009471611,426,188,371,224,1.0765500000000001,1799.5500000000002,1.10000002384186,5.30000019073486,45.7999992370605,2.90000009536743
Persoonia_juniperina,0,2,W,Perennial,Eudicot,-41.156996935,146.64941935000002,121.5,14.64275,12.7815000315507,8.46250017484029,48.318677155287,333.266679753515,21.2800006866455,3.65833330154419,17.9320003986359,9.63596487045288,16.336666901906302,16.7046670913696,8.88083338737488,848,99,40,28.1353251405273,275,151,153,268,0.9106,1376.5,0.899999976158142,5.69999980926514,89.9000015258789,3.5
Persoonia_kararae,0,5,W,Perennial,Eudicot,-29.2,116.7,335,20.55175,20.1336666544278,13.3213332891464,44.7445034794442,611.003309525646,34.1679992675781,4.39599990844727,29.7719993591309,13.9619997342428,22.6500000953674,27.6966663996379,12.8026665846507,319,50,10,50.0550034302432,139,37,53,124,0.1684,236.9,1.20000004768372,6.80000019073486,15.6000003814697,0.600000023841858
Persoonia_katerae,0,9,W,Perennial,Eudicot,-32.13,152.542,6.5,17.2975833333333,18.4130952358246,8.72333312034607,46.7995028416461,367.853172074251,27.543478012085,8.88695621490479,18.6565217971802,22.4611110687256,14.3282605806986,22.6621208190918,13.6477777163188,1249,178,52,34.7343155754769,448,178,372,256,1.1245,1101.45,1.10000002384186,5.19999980926514,61.7999992370605,3.5
Persoonia_lanceolata,0,3,W,Perennial,Eudicot,-33.63908319,151.22,101,16.7866666666667,17.305333395799,8.68037861585617,45.5254773111056,376.05798316342,26.2760009765625,7.15416669845581,19.117999792099,21.308666706085198,13.173188606898,21.5866664250692,12.235013127327,1207,146,59,27.939281835732,409,197,352,247,1.0686,1612.9,1.10000002384186,5.30000019073486,55.0999984741211,2.90000009536743
Persoonia_laurina,0,2,W,Perennial,Eudicot,-33.74714279,150.6435698,280.5,16.7285,15.8754999836286,9.53300003210703,45.3926844461372,412.694193677824,25.85400009155275,4.07600021362305,21.23000025749205,20.211999972661353,11.6886664231618,20.65466690063475,10.5650001366933,1104,133,54,28.249056243870548,377.5,185,333,210.5,0.971,1241.1,1.10000002384186,5.19999980926514,55.2999992370605,2.90000009536743
Persoonia_laxa,0,NA,W,Perennial,Eudicot,-33.724999999999994,151.29500000000002,29.5,16.815708333333298,17.78477561473845,7.27852559089661,44.35751665454,335.48742299743503,25.75,9.346153736114506,16.403846263885498,21.6602563858032,13.9384613831838,21.69102573394775,13.40641021728515,1312.5,151,70.5,26.15589187728385,435.5,233,371.5,284.5,1.1086999999999998,3799.45,1,5.59999990463257,74.4000015258789,2.90000009536743
Persoonia_leucopogon,0,0.6,W,Perennial,Eudicot,-30.3,119.8,493,20.1820833333333,18.0670000314713,12.65200004975,44.2315752983576,587.482863016195,31.7239990234375,2.78399991989136,28.6040005683899,11.8000001509984,20.7100003560384,25.3446671168009,10.7686665852865,259,39,10,35.1443986316293,96,39,54,87,0.183,202.9,1.20000004768372,7.5,14.1999998092651,0.699999988079071
